pair,drug_a,drug_b,cell_line,actual_sensitivity,additive_prediction,additive_absolute_error,additive_squared_error,bliss_prediction,bliss_absolute_error,bliss_squared_error,nearest_pair_prediction,nearest_pair_absolute_error,nearest_pair_squared_error,learned_operator_prediction,learned_operator_absolute_error,learned_operator_squared_error
5-FU||AZD1775,5-FU,AZD1775,HT144,14.530150413513184,25.92462921142578,11.394478797912598,129.83414707607972,24.24692726135254,9.716776847839355,94.41575231070692,13.231450080871582,1.2987003326416016,1.6866225540034065,11.135607719421387,3.394542694091797,11.522920102011994
5-FU||AZD1775,5-FU,AZD1775,HT29,28.079050064086914,50.24152374267578,22.162473678588867,491.17523955414435,43.9348258972168,15.855775833129883,251.40562727046563,29.878250122070312,1.7992000579833984,3.2371208486474643,21.646997451782227,6.4320526123046875,41.371300807455555
5-FU||AZD1775,5-FU,AZD1775,KPL1,15.935850143432617,33.70159912109375,17.765748977661133,315.6218367372676,30.89263153076172,14.956781387329102,223.70530946835424,24.432350158691406,8.496500015258789,72.1905125092926,17.996383666992188,2.0605335235595703,4.245798401712818
5-FU||AZD1775,5-FU,AZD1775,LNCAP,16.20384979248047,38.186195373535156,21.982345581054688,483.22351724491455,34.54147720336914,18.337627410888672,336.2685790605756,17.82645034790039,1.6226005554199219,2.632832562449039,17.686914443969727,1.4830646514892578,2.1994807604969537
5-FU||AZD1775,5-FU,AZD1775,LOVO,33.33565139770508,49.4322624206543,16.09661102294922,259.1008864241303,43.44264221191406,10.106990814208984,102.15126331850479,27.414249420166016,5.9214019775390625,35.06300137960352,28.501571655273438,4.834079742431641,23.368326956187957
5-FU||AZD1775,5-FU,AZD1775,MDAMB436,26.537649154663086,37.34746170043945,10.809812545776367,116.85204727482414,33.86532974243164,7.327680587768555,53.69490279636011,18.288850784301758,8.248798370361328,68.0426745548757,16.574989318847656,9.96265983581543,99.25459100416992
5-FU||AZD1775,5-FU,AZD1775,MSTO,,43.74919128417969,,,39.333465576171875,,,30.026399612426758,,,26.936279296875,,
5-FU||AZD1775,5-FU,AZD1775,NCIH1650,18.833349227905273,31.20655059814453,12.373201370239258,153.09611214849065,28.792381286621094,9.95903205871582,99.18231954652947,14.653900146484375,4.179449081420898,17.46779462418999,12.25093936920166,6.582409858703613,43.32811954795852
5-FU||AZD1775,5-FU,AZD1775,NCIH2122,37.596649169921875,60.22050476074219,22.623855590820312,511.8388417942915,51.33793258666992,13.741283416748047,188.82286993939488,33.56019973754883,4.036449432373047,16.292924020104692,24.183349609375,13.413299560546875,179.916605100967
5-FU||AZD1775,5-FU,AZD1775,NCIH23,34.00090026855469,46.10798263549805,12.10708236694336,146.58144343995082,40.79311752319336,6.792217254638672,46.1342152342113,21.434900283813477,12.565999984741211,157.9043556165161,19.373254776000977,14.627645492553711,213.9680126558269
5-FU||AZD1775,5-FU,AZD1775,NCIH460,,30.46517562866211,,,28.16831398010254,,,13.001999855041504,,,12.60201644897461,,
5-FU||AZD1775,5-FU,AZD1775,NCIH520,22.047700881958008,46.49552536010742,24.447824478149414,597.6961217144017,41.093326568603516,19.045625686645508,362.73585779581117,25.270849227905273,3.2231483459472656,10.388685259982594,21.492403030395508,0.5552978515625,0.3083557039499283
5-FU||AZD1775,5-FU,AZD1775,OV90,5.96589994430542,27.731508255004883,21.765608310699463,473.7417051347895,25.933923721313477,19.968023777008057,398.7219735591591,11.066100120544434,5.100200176239014,26.012041837708466,11.793106079101562,5.827206134796143,33.9563313374058
5-FU||AZD1775,5-FU,AZD1775,OVCAR3,29.172649383544922,34.742156982421875,5.569507598876953,31.019414893948124,31.742515563964844,2.569866180419922,6.6042121852660784,15.271349906921387,13.901299476623535,193.24612713877377,14.41273021697998,14.759919166564941,217.85521380353111
5-FU||AZD1775,5-FU,AZD1775,PA1,41.8213005065918,65.73335266113281,23.912052154541016,571.7862382414896,55.03668212890625,13.215381622314453,174.6463114234066,35.50529861450195,6.316001892089844,39.891879900882486,29.970767974853516,11.850532531738281,140.43512128578732
5-FU||AZD1775,5-FU,AZD1775,RKO,28.189199447631836,38.993770599365234,10.804571151733398,116.73875777286958,35.198585510253906,7.00938606262207,49.13149297488053,17.238550186157227,10.95064926147461,119.91671924783441,17.473363876342773,10.715835571289062,114.82913199090399
5-FU||AZD1775,5-FU,AZD1775,RPMI7951,,40.46940994262695,,,36.61800765991211,,,13.460200309753418,,,19.602405548095703,,
5-FU||AZD1775,5-FU,AZD1775,SKMEL30,23.170900344848633,29.30950164794922,6.138601303100586,37.68242595842821,27.488819122314453,4.31791877746582,18.644422568791924,0.0,23.170900344848633,536.8906227909065,18.160255432128906,5.010644912719727,25.106562441364076
5-FU||AZD1775,5-FU,AZD1775,SKMES1,35.51350021362305,48.304664611816406,12.79116439819336,163.61388666160929,42.50021743774414,6.986717224121094,48.81421756983036,21.62220001220703,13.891300201416016,192.96822128586064,23.94931411743164,11.564186096191406,133.73040006734664
5-FU||AZD1775,5-FU,AZD1775,SKOV3,22.32335090637207,31.993112564086914,9.669761657714844,93.50429051701212,29.503774642944336,7.180423736572266,51.55848503673042,11.543999671936035,10.779351234436035,116.19441303533767,14.406960487365723,7.916390419006348,62.6692372661355
5-FU||AZD1775,5-FU,AZD1775,SW620,28.616500854492188,42.77690887451172,14.160408020019531,200.51715529343346,38.27357864379883,9.65707778930664,93.25915142871963,18.413999557495117,10.20250129699707,104.0910327152269,23.125930786132812,5.490570068359375,30.146359675563872
5-FU||AZD1775,5-FU,AZD1775,SW837,24.086700439453125,33.173683166503906,9.086982727050781,82.57325508171925,30.438077926635742,6.351377487182617,40.33999598469018,14.511199951171875,9.57550048828125,91.69020960107446,15.787982940673828,8.298717498779297,68.86871212454571
5-FU||AZD1775,5-FU,AZD1775,T47D,10.296600341796875,24.79387855529785,14.497278213500977,210.17107559965007,23.274234771728516,12.97763442993164,168.41899539694714,12.473349571228027,2.1767492294311523,4.7382372078291155,12.281770706176758,1.9851703643798828,3.9409013756121567
5-FU||AZD1775,5-FU,AZD1775,UACC62,18.78944969177246,29.837814331054688,11.048364639282227,122.06636120254188,27.730098724365234,8.940649032592773,79.9352051240021,12.93535041809082,5.854099273681641,34.27047830611991,16.2392578125,2.550191879272461,6.503478621107206
5-FU||AZD1775,5-FU,AZD1775,UWB1289,32.632598876953125,45.50520324707031,12.872604370117188,165.7039432695601,40.37511444091797,7.742515563964844,59.94654725823784,21.347349166870117,11.285249710083008,127.35686101892861,24.714597702026367,7.918001174926758,62.69474260614152
5-FU||AZD1775,5-FU,AZD1775,VCAP,8.246500015258789,19.215782165527344,10.969282150268555,120.32515089220033,18.37807273864746,10.131572723388672,102.64876584931335,11.70680046081543,3.4603004455566406,11.973679173519486,10.698359489440918,2.451859474182129,6.011614881136666
5-FU||AZD1775,5-FU,AZD1775,ZR751,11.04800033569336,30.940391540527344,19.892391204833984,395.70722784615646,28.550716400146484,17.502716064453125,306.3450696328655,17.85165023803711,6.80364990234375,46.28965199366212,13.887372970581055,2.8393726348876953,8.062036959749094
5-FU||ZOLINZA,5-FU,ZOLINZA,A2058,20.39845085144043,45.091407775878906,24.692956924438477,609.7421216721741,40.11967849731445,19.721227645874023,388.9268198603859,16.028600692749023,4.369850158691406,19.09559040941531,23.418880462646484,3.0204296112060547,9.122995036250359
5-FU||ZOLINZA,5-FU,ZOLINZA,A2780,35.67884826660156,70.8893814086914,35.210533142089844,1239.7816441502073,58.36006546020508,22.681217193603516,514.4376133834157,39.089900970458984,3.411052703857422,11.635280548493029,33.7097053527832,1.9691429138183594,3.8775238150410587
5-FU||ZOLINZA,5-FU,ZOLINZA,A375,8.94005012512207,30.484664916992188,21.544614791870117,464.17042653006865,28.52280044555664,19.58275032043457,383.48411011248027,17.377750396728516,8.437700271606445,71.19478587346748,18.5554256439209,9.615375518798828,92.45544636751583
5-FU||ZOLINZA,5-FU,ZOLINZA,A427,25.015750885009766,53.099586486816406,28.08383560180664,788.7018221093022,46.061214447021484,21.04546356201172,442.911536539963,20.836450576782227,4.179300308227539,17.466551066350803,23.210168838500977,1.805582046508789,3.260126526674867
5-FU||ZOLINZA,5-FU,ZOLINZA,CAOV3,17.177200317382812,42.73560333251953,25.55840301513672,653.2319646841497,38.29773712158203,21.12053680419922,446.07707489753375,12.483799934387207,4.6934003829956055,22.028007155103296,20.77378273010254,3.5965824127197266,12.93540505148485
5-FU||ZOLINZA,5-FU,ZOLINZA,COLO320DM,32.0265998840332,43.423789978027344,11.39719009399414,129.89594203863817,38.88520431518555,6.858604431152344,47.040454743022565,30.33514976501465,1.6914501190185547,2.861003505127883,19.111312866210938,12.915287017822266,166.80463875272835
5-FU||ZOLINZA,5-FU,ZOLINZA,DLD1,23.7091007232666,40.20580291748047,16.496702194213867,272.1411832845806,36.32382583618164,12.614725112915039,159.13128967440935,22.6117000579834,1.0974006652832031,1.2042882201640168,13.160754203796387,10.548346519470215,111.2676142948194
5-FU||ZOLINZA,5-FU,ZOLINZA,EFM192B,15.106849670410156,32.12743377685547,17.020584106445312,289.7002833245788,29.640281677246094,14.533432006835938,211.22064589732327,12.10260009765625,3.0042495727539062,9.025515495392028,15.919417381286621,0.8125677108764648,0.6602662847590182
5-FU||ZOLINZA,5-FU,ZOLINZA,ES2,22.544349670410156,34.79557800292969,12.251228332519531,150.0925956555293,31.771150588989258,9.226800918579102,85.13385519109215,21.076650619506836,1.4676990509033203,2.1541405040225072,14.382973670959473,8.161375999450684,66.60805820440964
5-FU||ZOLINZA,5-FU,ZOLINZA,HCT116,25.58424949645996,38.34027862548828,12.75602912902832,162.716279140619,34.67282485961914,9.08857536315918,82.60220213182401,18.30479621887207,7.279453277587891,52.99044002058508,17.048969268798828,8.535280227661133,72.85100856470308
5-FU||ZOLINZA,5-FU,ZOLINZA,HT144,15.166099548339844,25.92462921142578,10.758529663085938,115.74596051150002,24.24692726135254,9.080827713012695,82.46143195341938,13.231450080871582,1.9346494674682617,3.7428685619752287,11.135607719421387,4.030491828918457,16.24486438297845
5-FU||ZOLINZA,5-FU,ZOLINZA,HT29,29.02924919128418,50.24152374267578,21.2122745513916,449.96059164361577,43.9348258972168,14.905576705932617,222.17621693644105,29.878250122070312,0.8490009307861328,0.7208025804757199,21.646997451782227,7.382251739501953,54.49764074537961
5-FU||ZOLINZA,5-FU,ZOLINZA,KPL1,18.14940071105957,33.70159912109375,15.55219841003418,241.87087538506967,30.89263153076172,12.743230819702148,162.3899317242067,24.432350158691406,6.282949447631836,39.47545376149719,17.996383666992188,0.1530170440673828,0.023414215775119374
5-FU||ZOLINZA,5-FU,ZOLINZA,LNCAP,,38.186195373535156,,,34.54147720336914,,,17.82645034790039,,,17.686914443969727,,
5-FU||ZOLINZA,5-FU,ZOLINZA,LOVO,26.123350143432617,49.4322624206543,23.30891227722168,543.3053915472155,43.44264221191406,17.319292068481445,299.9578777533643,27.414249420166016,1.2908992767333984,1.6664209426708112,28.501571655273438,2.3782215118408203,5.655937559382437
5-FU||ZOLINZA,5-FU,ZOLINZA,MDAMB436,18.34185028076172,37.34746170043945,19.005611419677734,361.2132654357847,33.86532974243164,15.523479461669922,240.9784145968879,18.288850784301758,0.05299949645996094,0.002808946625009412,16.574989318847656,1.7668609619140625,3.121797658735886
5-FU||ZOLINZA,5-FU,ZOLINZA,MSTO,,43.74919128417969,,,39.333465576171875,,,30.026399612426758,,,26.936279296875,,
5-FU||ZOLINZA,5-FU,ZOLINZA,NCIH1650,11.45734977722168,31.20655059814453,19.74920082092285,390.03093306513983,28.792381286621094,17.335031509399414,300.5033174318705,14.653900146484375,3.1965503692626953,10.217934263233474,12.25093936920166,0.7935895919799805,0.6297844404989519
5-FU||ZOLINZA,5-FU,ZOLINZA,NCIH2122,35.87554931640625,60.22050476074219,24.344955444335938,592.676855586702,51.33793258666992,15.462383270263672,239.08529639652988,33.56019973754883,2.315349578857422,5.360843672315241,24.183349609375,11.69219970703125,136.70753398910165
5-FU||ZOLINZA,5-FU,ZOLINZA,NCIH23,24.0841007232666,46.10798263549805,22.023881912231445,485.0513744839154,40.79311752319336,16.709016799926758,279.19124242023463,21.434900283813477,2.649200439453125,7.018262968398631,19.373254776000977,4.710845947265625,22.192069538868964
5-FU||ZOLINZA,5-FU,ZOLINZA,NCIH460,,30.46517562866211,,,28.16831398010254,,,13.001999855041504,,,12.60201644897461,,
5-FU||ZOLINZA,5-FU,ZOLINZA,NCIH520,21.781299591064453,46.49552536010742,24.71422576904297,610.7929553632275,41.093326568603516,19.312026977539062,372.95438598119654,25.270849227905273,3.4895496368408203,12.176956667975901,21.492403030395508,0.2888965606689453,0.0834612227663456
5-FU||ZOLINZA,5-FU,ZOLINZA,OV90,5.829549789428711,27.731508255004883,21.901958465576172,479.69578462782374,25.933923721313477,20.104373931884766,404.1858511930477,11.066100120544434,5.236550331115723,27.421459370308185,11.793106079101562,5.963556289672852,35.56400362009663
5-FU||ZOLINZA,5-FU,ZOLINZA,OVCAR3,19.506450653076172,34.742156982421875,15.235706329345703,232.12674735406472,31.742515563964844,12.236064910888672,149.721284503481,15.271349906921387,4.235100746154785,17.936078330080818,14.41273021697998,5.093720436096191,25.945987881103974
5-FU||ZOLINZA,5-FU,ZOLINZA,PA1,44.41279983520508,65.73335266113281,21.320552825927734,454.5659728031751,55.03668212890625,10.623882293701172,112.86687499041727,35.50529861450195,8.907501220703125,79.34357799682766,29.970767974853516,14.442031860351562,208.5722842554096
5-FU||ZOLINZA,5-FU,ZOLINZA,RKO,23.75189971923828,38.993770599365234,15.241870880126953,232.31462792646198,35.198585510253906,11.446685791015625,131.026615598239,17.238550186157227,6.513349533081055,42.42372214008719,17.473363876342773,6.278535842895508,39.420012330523605
5-FU||ZOLINZA,5-FU,ZOLINZA,RPMI7951,15.755200386047363,40.46940994262695,24.71420955657959,610.7921540065299,36.61800765991211,20.862807273864746,435.25672734642376,13.460200309753418,2.2950000762939453,5.267025350189215,19.602405548095703,3.84720516204834,14.800987558891393
5-FU||ZOLINZA,5-FU,ZOLINZA,SKMEL30,20.773700714111328,29.30950164794922,8.53580093383789,72.8598975821078,27.488819122314453,6.715118408203125,45.09281523618847,0.0,20.773700714111328,431.5466413594695,18.160255432128906,2.613445281982422,6.830096241916181
5-FU||ZOLINZA,5-FU,ZOLINZA,SKMES1,24.669099807739258,48.304664611816406,23.63556480407715,558.6399236077305,42.50021743774414,17.831117630004883,317.94875593507095,21.62220001220703,3.0468997955322266,9.283598364014324,23.94931411743164,0.7197856903076172,0.518091439971613
5-FU||ZOLINZA,5-FU,ZOLINZA,SKOV3,15.660499572753906,31.993112564086914,16.332612991333008,266.75424712465974,29.503774642944336,13.84327507019043,191.63626466895585,11.543999671936035,4.116499900817871,16.945571433433543,14.406960487365723,1.2535390853881836,1.5713602385958438
5-FU||ZOLINZA,5-FU,ZOLINZA,SW620,15.098600387573242,42.77690887451172,27.678308486938477,766.0887606981305,38.27357864379883,23.174978256225586,537.0796171765287,18.413999557495117,3.315399169921875,10.991871655918658,23.125930786132812,8.02733039855957,64.43803332763855
5-FU||ZOLINZA,5-FU,ZOLINZA,SW837,22.140949249267578,33.173683166503906,11.032733917236328,121.72121768853685,30.438077926635742,8.297128677368164,68.84234428880518,14.511199951171875,7.629749298095703,58.213074351791875,15.787982940673828,6.35296630859375,40.3601809181273
5-FU||ZOLINZA,5-FU,ZOLINZA,T47D,11.519749641418457,24.79387855529785,13.274128913879395,176.20249842228895,23.274234771728516,11.754485130310059,138.16792067868028,12.473349571228027,0.9535999298095703,0.9093528261328174,12.281770706176758,0.7620210647583008,0.5806761031353744
5-FU||ZOLINZA,5-FU,ZOLINZA,UACC62,18.45170021057129,29.837814331054688,11.386114120483398,129.64359476467143,27.730098724365234,9.278398513793945,86.0886789807737,12.93535041809082,5.516349792480469,30.43011503299931,16.2392578125,2.212442398071289,4.894901364783436
5-FU||ZOLINZA,5-FU,ZOLINZA,UWB1289,19.601900100708008,45.50520324707031,25.903303146362305,670.9811138923433,40.37511444091797,20.77321434020996,431.52643402430476,21.347349166870117,1.7454490661621094,3.0465924425661797,24.714597702026367,5.112697601318359,26.139676762526506
5-FU||ZOLINZA,5-FU,ZOLINZA,VCAP,16.222749710083008,19.215782165527344,2.993032455444336,8.95824327934315,18.37807273864746,2.155323028564453,4.645417357460246,11.70680046081543,4.515949249267578,20.393797621960402,10.698359489440918,5.52439022064209,30.518887309925958
5-FU||ZOLINZA,5-FU,ZOLINZA,ZR751,12.585650444030762,30.940391540527344,18.354741096496582,336.89652071942055,28.550716400146484,15.965065956115723,254.88333098312523,17.85165023803711,5.265999794006348,27.730753830474896,13.887372970581055,1.301722526550293,1.6944815361284782
ABT-888||AZD1775,ABT-888,AZD1775,A2058,,41.051517486572266,,,37.12542724609375,,,6.002399921417236,,,6.5974297523498535,,
ABT-888||AZD1775,ABT-888,AZD1775,A2780,21.47344970703125,58.11214828491211,36.63869857788086,1342.394233480809,49.87626647949219,28.402816772460938,806.7200006099883,33.44015121459961,11.96670150756836,143.20194497123885,9.937233924865723,11.536215782165527,133.084274572685
ABT-888||AZD1775,ABT-888,AZD1775,A375,14.967650413513184,31.26584243774414,16.298192024230957,265.6310632587056,29.137948989868164,14.17029857635498,200.797361743048,12.90054988861084,2.0671005249023438,4.272904580051545,4.415255069732666,10.552395343780518,111.35304749144075
ABT-888||AZD1775,ABT-888,AZD1775,A427,19.290149688720703,41.363670349121094,22.07352066040039,487.2403143451229,37.320640563964844,18.03049087524414,325.0986012022622,13.214249610900879,6.075900077819824,36.916561755650946,6.7770819664001465,12.513067722320557,156.57686382338056
ABT-888||AZD1775,ABT-888,AZD1775,CAOV3,24.19355010986328,41.74321746826172,17.549667358398438,307.9908243904356,37.55290222167969,13.359352111816406,178.47228884749347,14.252400398254395,9.941149711608887,98.82645758862145,6.204230308532715,17.989319801330566,323.615626914544
ABT-888||AZD1775,ABT-888,AZD1775,COLO320DM,11.026000022888184,27.104461669921875,16.07846164703369,258.51692893513336,25.425493240356445,14.399493217468262,207.34540491991447,16.475099563598633,5.449099540710449,29.69268580457083,5.546524524688721,5.479475498199463,30.024651735368252
ABT-888||AZD1775,ABT-888,AZD1775,DLD1,3.8590500354766846,22.32838249206543,18.469332456588745,341.11624139200245,21.326778411865234,17.46772837638855,305.12153463128976,1.6897000074386597,2.169350028038025,4.706079544148579,2.984564781188965,0.8744852542877197,0.7647244599666578
ABT-888||AZD1775,ABT-888,AZD1775,EFM192B,6.687950134277344,30.535905838012695,23.84795570373535,568.7249912473235,28.353017807006836,21.665067672729492,469.3751572639485,6.240900039672852,0.4470500946044922,0.19985378708588541,3.787865400314331,2.9000847339630127,8.410491464165318
ABT-888||AZD1775,ABT-888,AZD1775,ES2,8.070150375366211,26.1236515045166,18.05350112915039,325.92890302023443,24.650482177734375,16.580331802368164,274.90740267662113,1.6548999547958374,6.4152504205703735,41.155437958628355,3.5752642154693604,4.494886159896851,20.204001590432256
ABT-888||AZD1775,ABT-888,AZD1775,HCT116,0.35534998774528503,27.810749053955078,27.455399066209793,753.7989378848335,26.07070541381836,25.715355426073074,661.2795046892659,4.088399887084961,3.733049899339676,13.935661550959964,4.425252437591553,4.069902449846268,16.56410595126465
ABT-888||AZD1775,ABT-888,AZD1775,HT144,5.815549850463867,19.793903350830078,13.978353500366211,195.3943665812003,18.941638946533203,13.126089096069336,172.29421495795032,6.37244987487793,0.5569000244140625,0.3101376371923834,1.8496174812316895,3.9659323692321777,15.728619557323555
ABT-888||AZD1775,ABT-888,AZD1775,HT29,,37.05425262451172,,,33.97871017456055,,,16.98110008239746,,,5.8953447341918945,,
ABT-888||AZD1775,ABT-888,AZD1775,KPL1,11.544650077819824,30.896238327026367,19.351588249206543,374.48396776682875,28.609010696411133,17.06436061859131,291.19240332132995,23.81464958190918,12.269999504089355,150.55288783035303,4.220878601074219,7.3237714767456055,53.63762864359251
ABT-888||AZD1775,ABT-888,AZD1775,LNCAP,4.490049839019775,30.91653060913086,26.426480770111084,698.3588858930509,28.67966651916504,24.189616680145264,585.137555132362,20.989349365234375,16.4992995262146,272.2268848557453,3.7605791091918945,0.7294707298278809,0.5321275456756211
ABT-888||AZD1775,ABT-888,AZD1775,LOVO,29.756900787353516,44.884132385253906,15.12723159790039,228.833135816516,40.175697326660156,10.41879653930664,108.55132132746803,26.916500091552734,2.8404006958007812,8.067876112705562,8.523669242858887,21.23323154449463,450.85012182212176
ABT-888||AZD1775,ABT-888,AZD1775,MDAMB436,12.500749588012695,33.932552337646484,21.43180274963379,459.32216909921044,31.112140655517578,18.611391067504883,346.38387746760054,10.67389965057373,1.8268499374389648,3.3373806939207498,4.7007737159729,7.799975872039795,60.83962360440296
ABT-888||AZD1775,ABT-888,AZD1775,MSTO,19.631000518798828,47.14887237548828,27.517871856689453,757.2332715211815,41.782894134521484,22.151893615722656,490.7063907622942,12.668600082397461,6.962400436401367,48.47501983680195,8.15145206451416,11.479548454284668,131.7800327142695
ABT-888||AZD1775,ABT-888,AZD1775,NCIH1650,10.128899574279785,25.979557037353516,15.85065746307373,251.24334201169495,24.45572853088379,14.326828956604004,205.25802795178697,4.792799949645996,5.336099624633789,28.473959204016865,3.421626567840576,6.707273006439209,44.987511182908065
ABT-888||AZD1775,ABT-888,AZD1775,NCIH2122,5.71875,41.57804489135742,35.85929489135742,1285.8890301053325,37.509735107421875,31.790985107421875,1010.6667341003194,24.579599380493164,18.860849380493164,355.73163935364937,6.521668910980225,0.8029189109802246,0.6446787776096699
ABT-888||AZD1775,ABT-888,AZD1775,NCIH23,,35.89875793457031,,,32.937137603759766,,,10.998350143432617,,,5.366037845611572,,
ABT-888||AZD1775,ABT-888,AZD1775,NCIH460,0.0016499999910593033,24.14955711364746,24.1479071136564,583.1214179697774,22.911462783813477,22.909812783822417,524.859521789793,1.4718999862670898,1.4702499862760305,2.161635022144668,2.5913500785827637,2.5897000785917044,6.70654649705788
ABT-888||AZD1775,ABT-888,AZD1775,NCIH520,2.0023999214172363,34.715171813964844,32.71277189254761,1070.1254448938528,31.994131088256836,29.9917311668396,899.5039383839778,4.898650169372559,2.8962502479553223,8.388265498781266,5.691653728485107,3.689253807067871,13.61059365296478
ABT-888||AZD1775,ABT-888,AZD1775,OV90,1.7426999807357788,26.497516632080078,24.7548166513443,612.800947441673,24.91466522216797,23.17196524143219,536.9399731501416,7.7866997718811035,6.043999791145325,36.52993347536473,2.4862060546875,0.7435060739517212,0.5528012820031023
ABT-888||AZD1775,ABT-888,AZD1775,OVCAR3,20.500749588012695,24.446029663085938,3.945280075073242,15.565234870769928,23.097177505493164,2.5964279174804688,6.741437930671964,0.0010499999625608325,20.499699588050134,420.23768320030285,4.192502498626709,16.308247089385986,265.9589231284665
ABT-888||AZD1775,ABT-888,AZD1775,PA1,10.296950340270996,49.225669860839844,38.92871952056885,1515.445203511118,43.418304443359375,33.12135410308838,1097.0240976221694,14.481249809265137,4.184299468994141,17.508362046224647,9.088899612426758,1.2080507278442383,1.4593865610449939
ABT-888||AZD1775,ABT-888,AZD1775,RKO,2.8969500064849854,31.99860382080078,29.101653814315796,846.9062547282812,29.621910095214844,26.72496008872986,714.2234917442038,4.184700012207031,1.287750005722046,1.6583000772371292,4.699253559112549,1.8023035526275635,3.2482980958139365
ABT-888||AZD1775,ABT-888,AZD1775,RPMI7951,9.933099746704102,39.39177703857422,29.458677291870117,867.8136677865441,35.811553955078125,25.878454208374023,669.6943922149112,4.904600143432617,5.028499603271484,25.285808260101476,5.523326873779297,4.409772872924805,19.446096790783486
ABT-888||AZD1775,ABT-888,AZD1775,SKMEL30,3.727950096130371,29.57305145263672,25.845101356506348,667.9692641280863,27.69867515563965,23.970725059509277,574.595659878586,17.140399932861328,13.412449836730957,179.89381062282428,4.336822509765625,0.6088724136352539,0.3707256160860197
ABT-888||AZD1775,ABT-888,AZD1775,SKMES1,,41.351654052734375,,,37.344730377197266,,,12.757699966430664,,,7.242228031158447,,
ABT-888||AZD1775,ABT-888,AZD1775,SKOV3,12.04675006866455,25.968481063842773,13.921730995178223,193.81459390210603,24.601770401000977,12.555020332336426,157.62853554538106,1.1411000490188599,10.905650019645691,118.93320235099806,3.861419439315796,8.185330629348755,66.99963751175488
ABT-888||AZD1775,ABT-888,AZD1775,SW620,14.396650314331055,37.17799758911133,22.781347274780273,518.9897836541386,34.021728515625,19.625078201293945,385.1436944069028,3.8057498931884766,10.590900421142578,112.16717173055804,6.137056827545166,8.259593486785889,68.22088456695587
ABT-888||AZD1775,ABT-888,AZD1775,SW837,11.491250038146973,26.496917724609375,15.005667686462402,225.1700627165419,24.95224380493164,13.460993766784668,181.19835318941568,1.6202000379562378,9.871050000190735,97.4376281062655,3.9932358264923096,7.498014211654663,56.2202171181753
